"ucas","name","postcode","status","application","offer"
"12365","Wymondham College","NR18 9SZ","Maintained","16","<=5"
"12368","Magdalen College School, Northants","NN13 6FB","Maintained","<=5","<=5"
"12374","The Parker E-Act Academy","NN11 0QE","Maintained","<=5","<=5"
"12376","Southfield School for Girls","NN15 6HE","Maintained","<=5","<=5"
"12380","Northampton School for Boys","NN1 5RT","Maintained","18","<=5"
"12382","Northampton School for Girls","NN3 6DG","Maintained","<=5","<=5"
"12389","Sponne School","NN12 6DJ","Maintained","6","<=5"
"12393","Wellingborough School","NN8 2BX","Independent","<=5","<=5"
"12394","Weavers Academy","NN8 3JH","Maintained","<=5","<=5"
"12400","Berwick Academy","TD15 2JF","Maintained","<=5","<=5"
"12405","Gosforth Academy","NE3 2JH","Maintained","17","<=5"
"12408","Queen Elizabeth High School, Hexham","NE46 3JB","Maintained","<=5","<=5"
"12409","The King Edward VI School","NE61 1DN","Maintained","<=5","<=5"
"12416","Sacred Heart Catholic High School","NE4 9YH","Maintained","<=5","<=5"
"12419","Dame Allan's Schools","NE4 9YJ","Independent","11","<=5"
"12420","George Stephenson High School","NE12 6SA","Maintained","<=5","<=5"
"12421","Jesmond Park Academy","NE7 7DP","Maintained","<=5","<=5"
"12424","Kenton School","NE3 3RU","Maintained","<=5","<=5"
"12432","Royal Grammar School","NE2 4DX","Independent","22","<=5"
"12437","St Cuthbert's High School","NE15 7PX","Maintained","<=5","<=5"
"12438","St Mary's Catholic Comprehensive School","NE7 7PE","Maintained","<=5","<=5"
"12440","Whickham School","NE16 5AR","Maintained","<=5","<=5"
"12444","Walbottle Academy","NE15 9TP","Maintained","<=5","<=5"
"12450","The German School","TW10 7AH","Independent","<=5","<=5"
"12452","Whitley Bay High School","NE25 9AS","Maintained","<=5","<=5"
"12453","Arnold Hill Spencer Academy","NG5 6NZ","Maintained","<=5","<=5"
"12454","Bramcote College","NG9 3GA","Maintained","<=5","<=5"
"12456","The Becket School","NG2 7QY","Maintained","<=5","<=5"
"12458","Carlton le Willows Academy","NG4 4AA","Maintained","<=5","<=5"
"12463","Ashfield Comprehensive School","NG17 8HP","Maintained","<=5","<=5"
"12476","Bilborough College","NG8 4DQ","Maintained","24","6"
"12482","High Pavement Sixth Form College","NG5 5HT","Maintained","6","<=5"
"12483","The Long Eaton School","NG10 3NP","Maintained","<=5","<=5"
"12484","The Trinity Catholic School","NG8 3EZ","Maintained","6","<=5"
"12489","Nottingham High School","NG7 4ED","Independent","22","7"
"12490","Nottingham Girls' High School","NG1 4JB","Independent","<=5","<=5"
"12493","Rushcliffe School","NG2 7BW","Maintained","7","<=5"
"12495","Trent College","NG10 4AD","Independent","10","<=5"
"12498","Minster School","NG25 0LG","Maintained","<=5","<=5"
"12500","The West Bridgford School","NG2 7FA","Maintained","10","<=5"
"12503","Worksop College","S80 3AP","Independent","<=5","<=5"
"12506","Bloxham School","OX15 4PE","Independent","<=5","<=5"
"12508","Sibford School","OX15 5QL","Independent","<=5","<=5"
"12509","Tudor Hall School","OX16 9UR","Independent","<=5","<=5"
"12511","The Bicester School","OX26 2NS","Maintained","<=5","<=5"
"12512","Burford School and Community College","OX18 4PL","Maintained","<=5","<=5"
"12513","Chipping Norton School","OX7 5DY","Maintained","<=5","<=5"
"12516","The Henley College","RG9 1UH","Maintained","7","<=5"
"12517","Shiplake College","RG9 4BW","Independent","<=5","<=5"
"12518","Kingham Hill School","OX7 6TH","Independent","<=5","<=5"
"12521","Greyfriars Catholic School","OX4 3DR","Maintained","<=5","<=5"
"12522","Cheney School","OX3 7QH","Maintained","<=5","<=5"
"12524","The Cherwell School","OX2 7EE","Maintained","36","13"
"12526","Gosford Hill School","OX5 2NT","Maintained","<=5","<=5"
"12527","Headington Rye Oxford","OX3 7TD","Independent","14","<=5"
"12528","Magdalen College School, Oxford","OX4 1DZ","Independent","70","23"
"12532","Oxford High School GDST","OX2 6XA","Independent","18","<=5"
"12533","Oxford Spires Academy","OX4 2AU","Maintained","<=5","<=5"
"12537","St Clare's, Oxford","OX2 7AL","Independent","<=5","<=5"
"12538","St Edward's School, Oxford","OX2 7NN","Independent","11","<=5"
"12542","Lord Williams's School","OX9 2AQ","Maintained","6","<=5"
"12543","Wheatley Park School","OX33 1QH","Maintained","<=5","<=5"
"12546","The Henry Box School","OX28 4AX","Maintained","<=5","<=5"
"12548","Ysgol Gyfun Ddwyieithog Y Preseli","SA41 3QH","Maintained","<=5","<=5"
"12557","Oakham School","LE15 6DT","Independent","11","<=5"
"12559","Uppingham School","LE15 9QE","Independent","14","<=5"
"12560","Ivybridge Community College","PL21 0JA","Maintained","<=5","<=5"
"12565","Bedstone College","SY7 0BG","Independent","<=5","<=5"
"12567","Ellesmere College, Shropshire","SY12 9AB","Independent","<=5","<=5"
"12570","Haberdashers' Adams","TF10 7BD","Maintained","14","<=5"
"12572","Newport Girls' High School","TF10 7HL","Maintained","11","7"
"12573","Moreton Hall School","SY11 3EW","Independent","<=5","<=5"
"12577","Oswestry School","SY11 2TL","Independent","<=5","<=5"
"12580","Adcote School for Girls","SY4 2JY","Independent","<=5","<=5"
"12583","Shrewsbury Sixth Form College","SY1 1RX","Maintained","16","9"
"12584","Shrewsbury High School","SY1 1TN","Independent","<=5","<=5"
"12585","Shrewsbury School","SY3 7BA","Independent","18","<=5"
"12589","Telford College","TF1 2NP","Maintained","<=5","<=5"
"12590","Wrekin College","TF1 3BH","Independent","<=5","<=5"
"12596","Beechen Cliff School","BA2 4RE","Maintained","<=5","<=5"
"12597","Hayesfield Girls School","BA2 3LA","Maintained","<=5","<=5"
"12600","Downside School","BA3 4RJ","Independent","<=5","<=5"
"12601","King Edward's School, Bath","BA2 6HU","Independent","25","<=5"
"12602","Kingswood School, Somerset","BA1 5RG","Independent","6","<=5"
"12605","Monkton Combe School","BA2 7HG","Independent","<=5","<=5"
"12607","Prior Park College","BA2 5AH","Independent","<=5","<=5"
"12608","Royal High School GDST","BA1 5SZ","Independent","<=5","<=5"
"12617","King's Bruton","BA10 0ED","Independent","<=5","<=5"
"12618","Sexey's School","BA10 0DF","Maintained","<=5","<=5"
"12621","Chew Valley School","BS40 8QB","Maintained","<=5","<=5"
"12626","Frome Community College","BA11 2HQ","Maintained","<=5","<=5"
"12628","The King Alfred School an Academy","TA9 3EE","Maintained","<=5","<=5"
"12633","Nailsea School","BS48 2HN","Maintained","<=5","<=5"
"12636","Millfield School","BA16 0YD","Independent","10","0"
"12637","Strode College","BA16 0AB","Maintained","<=5","<=5"
"12639","Richard Huish College","TA1 3DZ","Maintained","11","<=5"
"12640","King's College Taunton","TA1 3LA","Independent","<=5","<=5"
"12645","Taunton School","TA2 6AD","Independent","<=5","<=5"
"12650","The Kings of Wessex School","BS27 3AQ","Maintained","<=5","<=5"
"12651","Wellington School, Somerset","TA21 8NT","Independent","<=5","<=5"
"12652","Wells Cathedral School","BA5 2ST","Independent","<=5","<=5"
"12653","The Blue School","BA5 2NR","Maintained","<=5","<=5"
"12658","Sidcot School","BS25 1PD","Independent","<=5","<=5"
"12665","Aldridge School - A Science College","WS9 0BG","Maintained","<=5","<=5"
"12674","Abbot Beyne School","DE15 0JL","Maintained","<=5","<=5"
"12683","The Friary School","WS13 7EW","Maintained","<=5","<=5"
"12684","King Edward VI School, Staffordshire","WS14 9EE","Maintained","<=5","<=5"
"12688","Newcastle-under-Lyme School","ST5 1DB","Independent","<=5","<=5"
"12691","Wolgarston High School","ST19 5RX","Maintained","<=5","<=5"
"12718","St John Fisher Catholic College","ST5 2SJ","Maintained","<=5","<=5"
"12719","St Josephs College (Edmund Rice Academy Trust)","ST4 5NT","Maintained","8","<=5"
"12720","City of Stoke-on-Trent Sixth Form College","ST4 2RU","Maintained","12","<=5"
"12733","Thomas Alleyne's High School","ST14 8DU","Maintained","<=5","<=5"
"12734","Denstone College","ST14 5HN","Independent","<=5","<=5"
"12741","Queen Mary's Grammar School","WS1 2PG","Maintained","17","<=5"
"12743","Queen Mary's High School","WS4 2AE","Maintained","<=5","<=5"
"12746","Shire Oak Academy","WS9 9PA","Maintained","<=5","<=5"
"12758","City of Wolverhampton College","WV14 6BT","Maintained","<=5","<=5"
"12760","Highfields School, Penn","WV4 4NT","Maintained","<=5","<=5"
"12765","The Royal Wolverhampton School","WV3 0EG","Maintained","<=5","<=5"
"12772","Wolverhampton Grammar School","WV3 9RB","Independent","<=5","<=5"
"12773","Wolverhampton Girls' High School","WV6 0BY","Maintained","8","<=5"
"12776","Sir John Leman High School","NR34 9PG","Maintained","<=5","<=5"
"12777","Bungay High School","NR35 1RW","Maintained","<=5","<=5"
"12781","Culford School","IP28 6TX","Independent","<=5","<=5"
"12785","St Benedict's Catholic School","IP32 6RH","Maintained","7","<=5"
"12791","Ipswich High School","IP9 1AZ","Independent","<=5","<=5"
"12792","Ipswich School","IP1 3SG","Independent","10","<=5"
"12794","Northgate High School, Suffolk","IP4 3DL","Maintained","15","0"
"12795","Royal Hospital School","IP9 2RX","Independent","<=5","<=5"
"12796","St Joseph's College, Ipswich","IP2 9DR","Independent","<=5","<=5"
"12803","Saint Felix School","IP18 6SD","Independent","<=5","<=5"
"12808","Framlingham College","IP13 9EY","Independent","<=5","<=5"
"12809","Thomas Mills High School","IP13 9HE","Maintained","7","<=5"
"12810","Woodbridge School","IP12 4JH","Independent","<=5","<=5"
"12811","City of London Freemen's School","KT21 1ET","Independent","23","<=5"
"12819","Carshalton Boys Sports College","SM5 1RW","Maintained","<=5","<=5"
"12822","St Philomena's Catholic High School for Girls","SM5 3PS","Maintained","<=5","<=5"
"12823","Caterham School","CR3 6YA","Independent","19","<=5"
"12826","Cheam High School","SM3 8PW","Maintained","<=5","<=5"
"12827","Nonsuch High School for Girls","SM3 8AB","Maintained","31","10"
"12829","Salesian School, Chertsey","KT16 9LU","Maintained","11","<=5"
"12830","Sir William Perkins's School","KT16 9BN","Independent","<=5","<=5"
"12834","Reeds School","KT11 2ES","Independent","17","<=5"
"12836","Cranleigh School","GU6 8QQ","Independent","7","<=5"
"12837","Archbishop Tenison's CofE High School","CR0 5JQ","Maintained","6","<=5"
"12838","Cambridge Tutors College","CR0 5SX","Independent","<=5","<=5"
"12839","Coloma Convent Girls' School","CR9 5AS","Maintained","<=5","<=5"
"12845","Old Palace of John Whitgift School","CR0 1AX","Independent","<=5","<=5"
"12846","Royal Russell School","CR9 5BX","Independent","7","<=5"
"12849","Trinity School, Croydon","CR9 7AT","Independent","35","6"
"12850","Whitgift School, South Croydon","CR2 6YT","Independent","31","7"
"12854","The Ashcombe School","RH4 1LY","Maintained","<=5","<=5"
"12855","St Teresa's School","RH5 6ST","Independent","<=5","<=5"
"12858","Strode's College","TW20 9DR","Maintained","11","0"
"12860","Epsom College","KT17 4JQ","Independent","15","<=5"
"12861","Glyn School","KT17 1NB","Maintained","<=5","<=5"
"12862","Rosebery School","KT18 7NQ","Maintained","<=5","<=5"
"12863","Claremont Fan Court School","KT10 9LY","Independent","7","<=5"
"12865","Ewell Castle School","KT17 2AW","Independent","<=5","<=5"
"12870","Frensham Heights School","GU10 4EA","Independent","<=5","<=5"
"12874","Charterhouse","GU7 2DX","Independent","11","<=5"
"12875","Godalming College","GU7 1RS","Maintained","46","13"
"12876","King Edward's School Witley","GU8 5SG","Independent","<=5","<=5"
"12877","Prior's Field School","GU7 2RH","Independent","<=5","<=5"
"12878","George Abbot School","GU1 1XX","Maintained","9","<=5"
"12880","Guildford County School","GU2 4LU","Maintained","12","<=5"
"12882","Guildford High School","GU1 1SJ","Independent","22","12"
"12885","Royal Grammar School Guildford","GU1 3BB","Independent","33","<=5"
"12886","St Catherine's School, Bramley","GU5 0DF","Independent","12","<=5"
"12889","St Peters Catholic School, Guildford","GU1 2TN","Maintained","15","<=5"
"12890","Tormead School","GU1 2JD","Independent","7","<=5"
"12896","South Thames Colleges Group","KT1 2AQ","Maintained","<=5","<=5"
"12899","Kingston Grammar School","KT2 6PY","Independent","20","<=5"
"12901","Marymount International School","KT2 7PE","Independent","<=5","<=5"
"12903","Surbiton High School","KT1 2JT","Independent","20","8"
"12904","Tiffin School","KT2 6RL","Maintained","86","39"
"12905","The Tiffin Girls' School","KT2 5PL","Maintained","27","7"
"12906","St Andrew's Catholic School","KT22 7JP","Maintained","<=5","<=5"
"12907","St John's School Leatherhead","KT22 8SP","Independent","<=5","<=5"
"12908","Therfield School","KT22 7NZ","Maintained","<=5","<=5"
"12909","Lingfield College","RH7 6PH","Independent","<=5","<=5"
"12919","Coombe Girls' School","KT3 3TU","Maintained","6","<=5"
"12920","The Holy Cross School","KT3 5AR","Maintained","<=5","<=5"
"12921","Richard Challoner School","KT3 5PE","Maintained","<=5","<=5"
"12922","Coulsdon Sixth Form College","CR5 1YA","Maintained","<=5","<=5"
"12925","Oxted School","RH8 0AB","Maintained","<=5","<=5"
"12928","The John Fisher School","CR8 3YP","Maintained","<=5","<=5"
"12931","Reigate College","RH2 0SD","Maintained","25","7"
"12932","Dunottar School","RH2 7EL","Independent","<=5","<=5"
"12933","Reigate Grammar School","RH2 0QS","Independent","17","<=5"
"12938","Croydon High School","CR2 8YB","Independent","<=5","<=5"
"12941","The Hollyfield School and Sixth Form Centre","KT6 4TU","Maintained","<=5","<=5"
"12942","Tolworth Girls' School and Sixth Form","KT6 7EY","Maintained","<=5","<=5"
"12943","Greenshaw High School","SM1 3DY","Maintained","9","<=5"
"12945","Sutton High School GDST","SM1 2AX","Independent","<=5","<=5"
"12946","Sutton Grammar School","SM1 4AS","Maintained","41","10"
"12948","Esher College","KT7 0JB","Maintained","28","7"
"12949","Wallington High School for Girls","SM6 0PH","Maintained","28","8"
"12950","Wallington County Grammar School","SM6 7PH","Maintained","28","8"
"12952","Three Rivers Academy","KT12 5EJ","Maintained","<=5","<=5"
"12954","Warlingham School","CR6 9YB","Maintained","<=5","<=5"
"12955","Epsom and Ewell High School","KT19 9JW","Maintained","<=5","<=5"
"12956","Brooklands College","KT13 8TT","Maintained","<=5","<=5"
"12957","Fullbrook School","KT15 3HW","Maintained","<=5","<=5"
"12959","St George's College Weybridge","KT15 2QS","Independent","15","<=5"
"12965","Woking College","GU22 9DL","Maintained","7","<=5"
"12966","Woldingham School","CR3 7YA","Independent","<=5","<=5"
"12968","Battle Abbey School","TN33 0AD","Independent","<=5","<=5"
"12972","Bexhill College","TN40 2JG","Maintained","8","<=5"
"12975","Weald School, The","RH14 9RY","Maintained","<=5","<=5"
"12976","The St Philip Howard Catholic High School","PO22 0EN","Maintained","6","<=5"
"12977","The Regis School","PO21 5LH","Maintained","<=5","<=5"
"12981","Brighton College","BN2 0AL","Independent","73","28"
"12986","Roedean School","BN2 5RQ","Independent","7","<=5"
"12989","Varndean College","BN1 6WQ","Maintained","10","<=5"
"12992","Burgess Hill Girls","RH15 0EG","Independent","<=5","<=5"
"13002","Hazelwick School","RH10 1SX","Maintained","<=5","<=5"
"13003","Ifield Community College","RH11 0DB","Maintained","<=5","<=5"
"13004","St Wilfrid's Catholic Comprehensive School, Crawley","RH11 8PG","Maintained","<=5","<=5"
"13006","Worth School","RH10 4SD","Independent","<=5","<=5"
"13007","Beacon Academy","TN6 2AS","Maintained","<=5","<=5"
"13012","Michael Hall School","RH18 5JA","Independent","<=5","<=5"
"13013","Sackville School, East Grinstead","RH19 3TY","Maintained","<=5","<=5"
"13017","Eastbourne College","BN21 4JX","Independent","8","<=5"
"13023","Hurstpierpoint College","BN6 9JS","Independent","9","<=5"
"13027","Ardingly College","RH17 6SQ","Independent","11","<=5"
"13030","St Pauls Catholic College, Burgess Hill","RH15 8GA","Maintained","<=5","<=5"
"13031","Christ's Hospital","RH13 0LJ","Independent","10","<=5"
"13032","The College of Richard Collyer In Horsham","RH12 2EJ","Maintained","28","11"
"13040","Brighton Hove and Sussex Sixth Form College","BN3 6EG","Maintained","97","28"
"13049","Lancing College","BN15 0RW","Independent","10","0"
"13053","East Sussex College Group, Lewes","BN7 2XH","Maintained","<=5","<=5"
"13060","Mayfield School, East Sussex","TN20 6PH","Independent","<=5","<=5"
"13087","Worthing College","BN14 9FD","Maintained","<=5","<=5"
"13091","Alcester Grammar School","B49 5ED","Maintained","13","<=5"
"13113","St George's School Edgbaston","B15 1RX","Independent","<=5","<=5"
"13114","Edgbaston High School for Girls","B15 3TS","Independent","<=5","<=5"
"13126","King Edward VI Handsworth Grammar School for Boys","B21 9ET","Maintained","10","<=5"
"13132","King Edward VI Camp Hill School for Girls","B14 7QJ","Maintained","25","10"
"13133","King Edward VI Aston School","B6 6DJ","Maintained","13","<=5"
"13134","King Edward VI High School for Girls","B15 2UB","Independent","6","<=5"
"13135","King Edward VI Camp Hill School for Boys","B14 7QJ","Maintained","28","7"
"13136","King Edward VI Five Ways School","B32 4BT","Maintained","15","8"
"13137","King Edward VI Handsworth School","B21 9AR","Maintained","10","<=5"
"13138","King Edward's School, Edgbaston","B15 2UA","Independent","19","6"
"13141","Kings Norton Girls' School and Language College","B30 1HW","Maintained","<=5","<=5"
"13148","Moseley School and Sixth Form","B13 9UU","Maintained","<=5","<=5"
"13151","Joseph Chamberlain Sixth Form College","B12 9FF","Maintained","<=5","<=5"
"13158","St Paul's School for Girls","B16 9SL","Maintained","<=5","<=5"
"13163","Swanshurst School","B13 0TW","Maintained","<=5","<=5"
"13168","The Coleshill School","B46 3EX","Maintained","<=5","<=5"
"13169","Bablake School","CV1 4AU","Independent","<=5","<=5"
"13170","Barr's Hill School and Community College","CV1 4BU","Maintained","<=5","<=5"
"13172","Bishop Ullathorne Catholic School","CV3 6BH","Maintained","<=5","<=5"
"13173","The Coventry Blue Coat Church of England School and Music College","CV1 2BA","Maintained","<=5","<=5"
"13175","Caludon Castle School","CV2 5BD","Maintained","<=5","<=5"
"13176","Cardinal Wiseman Catholic School and Language College, Coventry","CV2 2AJ","Maintained","<=5","<=5"
"13178","Coundon Court School and Community College","CV6 2AJ","Maintained","<=5","<=5"
"13185","King Henry VIII School","CV3 6AQ","Independent","<=5","<=5"
"13189","President Kennedy School and Community College","CV6 4GL","Maintained","<=5","<=5"
"13190","Stoke Park School","CV2 4JW","Maintained","<=5","<=5"
"13195","Kenilworth School and Sixth Form","CV8 2AL","Maintained","7","0"
"13201","North Leamington School","CV32 6RD","Maintained","<=5","<=5"
"13203","Southam College","CV47 0JW","Maintained","<=5","<=5"
"13206","King Edward VI College, Nuneaton","CV11 4BE","Maintained","<=5","<=5"
"13212","Ashlawn School","CV22 5ET","Maintained","<=5","<=5"
"13214","Lawrence Sheriff School","CV21 3AG","Maintained","14","<=5"
"13215","Princethorpe College","CV23 9PX","Independent","<=5","<=5"
"13217","Rugby High School","CV22 7RE","Maintained","12","<=5"
"13218","Rugby School","CV21 3AW","Independent","10","<=5"
"13219","Bishop Vesey's Grammar School","B74 2NH","Maintained","19","<=5"
"13226","Solihull School","B91 3DJ","Independent","14","<=5"
"13231","Stratford Upon Avon School","CV37 9DH","Maintained","<=5","<=5"
"13232","King Edward VI School, Warwickshire","CV37 6BE","Maintained","21","<=5"
"13233","Stratford Girls' Grammar School","CV37 9HA","Maintained","6","<=5"
"13239","Plantsbrook School","B72 1RB","Maintained","<=5","<=5"
"13242","Sutton Coldfield Grammar School for Girls","B73 5PT","Maintained","11","<=5"
"13245","King's High School","CV34 6YE","Independent","<=5","<=5"
"13246","Warwick School","CV34 6PP","Independent","14","<=5"
"13252","Kirkbie Kendal School","LA9 7EQ","Maintained","<=5","<=5"
"13253","Queen Elizabeth School, Carnforth","LA6 2HJ","Maintained","<=5","<=5"
"13256","The Lakes School","LA23 1HW","Maintained","<=5","<=5"
"13258","St Laurence School","BA15 1DZ","Maintained","<=5","<=5"
"13260","St Marys Calne and St Margarets Prep","SN11 0DF","Independent","6","0"
"13261","Hardenhuish School","SN14 6RJ","Maintained","<=5","<=5"
"13267","Malmesbury School","SN16 0DF","Maintained","<=5","<=5"
"13268","Marlborough College","SN8 1PA","Independent","9","<=5"
"13269","St John's Marlborough","SN8 4AX","Maintained","<=5","<=5"
"13272","Bishop Wordsworth's Grammar School","SP1 2ED","Maintained","12","<=5"
"13275","Godolphin School","SP1 2RA","Independent","<=5","<=5"
"13278","South Wilts Grammar School","SP1 3JJ","Maintained","<=5","<=5"
"13293","Dauntsey's School","SN10 4HE","Independent","<=5","<=5"
"13298","Bromsgrove School","B61 7DU","Independent","8","<=5"
"13299","Droitwich Spa High School","WR9 0AA","Maintained","<=5","<=5"
"13308","Prince Henry's High School","WR11 4QH","Maintained","<=5","<=5"
"13315","King Charles I School","DY10 1XA","Maintained","<=5","<=5"
"13318","Malvern College","WR14 3DF","Independent","<=5","<=5"
"13320","Malvern St James","WR14 3BA","Independent","<=5","<=5"
"13323","Pershore High School","WR10 2BX","Maintained","<=5","<=5"
"13330","King Edward VI College Stourbridge","DY8 1TD","Maintained","35","9"
"13331","Old Swinford Hospital","DY8 1QX","Maintained","<=5","<=5"
"13344","Worcester Sixth Form College","WR5 2LU","Maintained","8","<=5"
"13346","Hanley Castle High School","WR8 0BL","Maintained","<=5","<=5"
"13347","King's School, Worcester","WR1 2LL","Independent","10","<=5"
"13348","Royal Grammar School Worcester","WR1 1HP","Independent","8","<=5"
"13353","Ampleforth College","YO62 4ER","Independent","<=5","<=5"
"13354","Tranby","HU10 7EH","Independent","<=5","<=5"
"13363","Batley Girls' High School - Visual Arts College","WF17 0LD","Maintained","<=5","<=5"
"13369","Beckfoot School","BD16 1EE","Maintained","<=5","<=5"
"13370","Bingley Grammar School","BD16 2RS","Maintained","<=5","<=5"
"13375","Bradford Grammar School","BD9 4JP","Independent","14","<=5"
"13394","Woodhouse Grove School","BD10 0NR","Independent","8","<=5"
"13413","The McAuley Catholic High School","DN3 3QF","Maintained","<=5","<=5"
"13428","Prior Pursglove and Stockton Sixth Form College","TS14 6BU","Maintained","7","<=5"
"13430","The Crossley Heath School","HX3 0HG","Maintained","<=5","<=5"
"13432","The North Halifax Grammar School","HX2 9SU","Maintained","16","<=5"
"13436","Rishworth School","HX6 4QA","Independent","<=5","<=5"
"13437","Ashville College","HG2 9JP","Independent","<=5","<=5"
"13441","Harrogate Grammar School","HG2 0DZ","Maintained","12","<=5"
"13443","Queen Ethelburga's Collegiate (formerly College)","YO26 9SS","Independent","11","0"
"13445","Heckmondwike Grammar School","WF16 0AH","Maintained","20","8"
"13446","Hessle High School","HU13 0JQ","Maintained","<=5","<=5"
"13449","Greenhead College","HD1 4ES","Maintained","49","12"
"13453","Huddersfield New College","HD3 4GL","Maintained","<=5","<=5"
"13462","Wolfreton School and Sixth Form College","HU10 6HB","Maintained","<=5","<=5"
"13465","Hymers College","HU3 1LW","Independent","9","<=5"
"13468","St Mary's College","HU6 7TN","Maintained","13","<=5"
"13469","Ilkley Grammar School","LS29 8TR","Maintained","13","7"
"13486","King James's School, Knaresborough","HG5 8EB","Maintained","<=5","<=5"
"13487","Abbey Grange Church of England Academy","LS16 5EA","Maintained","7","<=5"
"13489","Allerton Grange School","LS17 6SF","Maintained","<=5","<=5"
"13504","The Grammar School At Leeds","LS17 8GS","Independent","28","7"
"13511","Notre Dame Catholic Sixth Form College","LS2 9BL","Maintained","25","7"
"13514","Roundhay School","LS8 1ND","Maintained","10","0"
"13520","Temple Moor High School","LS15 0PT","Maintained","<=5","<=5"
"13526","Malton School","YO17 7NH","Maintained","<=5","<=5"
"13535","Middlesbrough College","TS2 1AD","Maintained","<=5","<=5"
"13542","South Hunsley School","HU14 3HS","Maintained","<=5","<=5"
"13543","Northallerton School & Sixth Form College","DL6 1ED","Maintained","<=5","<=5"
"13544","Ossett Academy and Sixth Form College","WF5 0DG","Maintained","<=5","<=5"
"13545","Otley Prince Henry's Grammar School Specialist Language College","LS21 2BB","Maintained","6","<=5"
"13546","Lady Lumley's School","YO18 8NG","Maintained","<=5","<=5"
"13547","Pocklington School","YO42 2NJ","Independent","<=5","<=5"
"13549","Ackworth School","WF7 7LT","Independent","6","<=5"
"13553","New College Pontefract","WF8 4QR","Maintained","21","7"
"13554","St Wilfrid's Catholic High School & Sixth Form College: A Voluntary Academy","WF7 6BD","Maintained","<=5","<=5"
"13558","Pudsey Grammar School","LS28 7ND","Maintained","<=5","<=5"
"13564","Richmond School","DL10 7BQ","Maintained","<=5","<=5"
"13567","Ripon Grammar School","HG4 2DG","Maintained","16","<=5"
"13571","Thomas Rotherham College","S60 2BE","Maintained","<=5","<=5"
"13572","Wath Academy","S63 7NW","Maintained","<=5","<=5"
"13574","Scarborough College","YO11 3BA","Independent","<=5","<=5"
"13575","Scarborough Sixth Form College","YO12 5LF","Maintained","7","<=5"
"13578","Sedbergh School","LA10 5RY","Independent","<=5","<=5"
"13582","Giggleswick School","BD24 0DE","Independent","<=5","<=5"
"13583","Settle College","BD24 0AU","Maintained","<=5","<=5"
"13588","Aston Academy","S26 4SF","Maintained","<=5","<=5"
"13593","All Saints' Catholic High School","S2 2RJ","Maintained","<=5","<=5"
"13599","Dronfield Henry Fanshawe School","S18 2FZ","Maintained","<=5","<=5"
"13602","High Storrs School","S11 7LH","Maintained","16","9"
"13604","King Ecgbert School","S17 3QU","Maintained","6","<=5"
"13605","King Edward VII School, Sheffield","S10 2PW","Maintained","6","<=5"
"13606","Mount St Mary's College","S21 3YL","Independent","<=5","<=5"
"13608","Notre Dame High School","S10 3BT","Maintained","13","<=5"
"13609","Penistone Grammar School","S36 7BX","Maintained","8","<=5"
"13612","Sheffield High School for Girls","S10 2PE","Independent","7","<=5"
"13617","Titus Salt School","BD17 5RH","Maintained","6","<=5"
"13618","Ermysted's Grammar School","BD23 1PL","Maintained","6","<=5"
"13619","Skipton Girls' High School","BD23 1QL","Maintained","<=5","<=5"
"13622","Tadcaster Grammar School","LS24 9NB","Maintained","<=5","<=5"
"13625","Trinity Academy, Doncaster","DN8 5BY","Maintained","<=5","<=5"
"13627","Queen Elizabeth Grammar School","WF1 3QX","Independent","8","<=5"
"13631","Wakefield Girls' High School","WF1 2QS","Independent","<=5","<=5"
"13635","Fyling Hall School","YO22 4QD","Independent","<=5","<=5"
"13640","Conyers School","TS15 9ET","Maintained","<=5","<=5"
"13642","All Saints Catholic School York","YO24 1BJ","Maintained","8","<=5"
"13643","Bootham School","YO30 7BU","Independent","<=5","<=5"
"13646","Fulford School","YO10 4FY","Maintained","6","<=5"
"13649","Queen Margaret's School","YO19 6EU","Independent","<=5","<=5"
"13650","St Peter's School 2-18","YO30 6AB","Independent","13","<=5"
"13653","The Stephen Perse Foundation","CB2 1HF","Independent","14","6"
"13656","Aberdeen Grammar School","AB10 1HT","Maintained","<=5","<=5"
"13659","Albyn School","AB15 4PB","Independent","<=5","<=5"
"13663","Robert Gordon's College","AB10 1FE","Independent","12","0"
"13664","St Margaret's School for Girls","AB10 1RU","Independent","<=5","<=5"
"13666","Cults Academy","AB15 9TP","Maintained","<=5","<=5"
"13667","Ellon Academy","AB41 8LF","Maintained","<=5","<=5"
"13670","Inverurie Academy","AB51 3QZ","Maintained","<=5","<=5"
"13671","Peterhead Academy","AB42 1SY","Maintained","<=5","<=5"
"13672","Turriff Academy","AB53 4EE","Maintained","<=5","<=5"
"13712","Wick High School","KW1 5LT","Maintained","<=5","<=5"
"13717","Dollar Academy","FK14 7DU","Independent","10","<=5"
"13739","High School of Dundee","DD1 1HU","Independent","<=5","<=5"
"13746","Dunbar Grammar School","EH42 1NJ","Maintained","<=5","<=5"
"13748","Knox Academy","EH41 4DT","Maintained","<=5","<=5"
"13749","North Berwick High School","EH39 4QS","Maintained","<=5","<=5"
"13760","Inverkeithing High School","KY11 1PL","Maintained","<=5","<=5"
"13767","St Leonards School","KY16 9QJ","Independent","<=5","<=5"
"13776","Banchory Academy","AB31 5UJ","Maintained","<=5","<=5"
"13780","Kirkcudbright Academy","DG6 4JN","Maintained","<=5","<=5"
