"ucas","name","application","offer"
"17672","Holyhead School, Birmingham","<3","<3"
"17674","Rochdale Sixth Form College","8","3"
"17678","Blessed Thomas Holford Catholic College","<3","<3"
"17680","Windermere School","5","<3"
"17681","West Lakes Academy, Cumbria","<3","<3"
"17685","Brigg Sixth Form - Sir John Nelthorpe School","<3","<3"
"17687","East Sussex College Hastings","<3","<3"
"17688","Chilwell Sixth Form","<3","<3"
"17701","Abbeywood Community School","3","<3"
"17704","Beechwood School","<3","<3"
"17709","St Marks Church of England Academy","<3","<3"
"17710","Kingsdale Foundation School","4","<3"
"17711","Aston Manor Academy","<3","<3"
"17718","The Chadwell Heath Academy","3","<3"
"17730","Melksham Oak Community School","3","<3"
"17731","Sacred Heart Catholic College","<3","<3"
"17735","Thomas Paine Sixth Form","<3","<3"
"17737","St Joseph's College, Reading","<3","<3"
"17740","Walworth Academy","3","<3"
"17746","Malcolm Arnold Academy","<3","<3"
"17750","Riddlesdown Collegiate","<3","<3"
"17789","Trinity Academy, Halifax","4","<3"
"17791","The Canterbury Academy","<3","<3"
"17793","Garforth Academy","4","<3"
"17795","Aylward Academy","<3","<3"
"17804","Harris Academy Bermondsey","<3","<3"
"17806","Bradley Stoke Community School","10","3"
"17807","Chellaston Academy","8","<3"
"17809","John Henry Newman Catholic College","<3","<3"
"17811","City of London Academy (Islington)","<3","<3"
"17813","The De Ferrers Academy","<3","<3"
"17814","Melton Vale Sixth Form College","<3","<3"
"17815","Huish Episcopi Academy","6","3"
"17816","Petroc","9","3"
"17819","Windsor High School and Sixth Form","<3","<3"
"17825","One Sixth Form College","5","<3"
"17828","City of Glasgow College","<3","<3"
"17825","One Sixth Form College","<3","<3"
"17828","City of Glasgow College                                                    Min. Number of Records","<3","<3"
"17832","James Calvert Spence College","<3","<3"
"17833","Cardiff and Vale College","6","<3"
"17835","Trinity Catholic College","11","<3"
"17836","MNSP The Sixth Form","5","<3"
"17844","Cramlington Learning Village","4","<3"
"17850","The Bridge Academy, Hackney","<3","<3"
"17852","Chelsea Academy","4","<3"
"17853","The Elmgreen School Sixth Form","5","<3"
"17857","King Solomon Academy","3","<3"
"17861","Ark Academy","8","<3"
"17907","Bede Academy (North)","<3","<3"
"17922","Tudor Grange Academy, Solihull","10","<3"
"18003","Harris Academy Purley","<3","<3"
"18006","St Thomas More Catholic School and Sixth For..","<3","<3"
"18010","Wyclif Independent Christian School","<3","<3"
"18011","Lowestoft Sixth Form College","<3","<3"
"18016","Harris Academy Chafford Hundred","7","<3"
"18654","Wyke Sixth Form College","19","5"
"18655","Wilberforce College","3","<3"
"18796","Hampton Court House School, East Molesey","<3","<3"
"18806","Hampton High","3","<3"
"18818","Richmond Park Academy","<3","<3"
"18820","Clapton Girls' Academy","6","<3"
"18827","The Chalk Hills Academy","<3","<3"
"18828","Staffordshire University Academy","<3","<3"
"18848","Harris Girls' Academy Bromley","3","<3"
"18851","The Hart School","<3","<3"
"18852","Erasmus Darwin Academy","<3","<3"
"18853","West Lancashire College","<3","<3"
"18855","The Cooper School","4","<3"
"18857","South Nottinghamshire Academy","5","<3"
"18858","Pitsford School","<3","<3"
"18859","Hammersmith Academy","<3","<3"
"18866","Mayfield Grammar School, Gravesend","3","<3"
"18869","Heathcote School and Science College","8","3"
"18880","Oxford International College","13","<3"
"18884","Parkside Sixth","<3","<3"
"18892","Christ The King College, Isle of Wight","4","<3"
"18894","Drapers' Academy","<3","<3"
"18896","Bluecoat Academies Trust","<3","<3"
"18899","Ormiston Forge Academy","<3","<3"
"18901","Bordesley Green Girls' School & Sixth Form","<3","<3"
"18902","Hill House School","4","3"
"18903","Bitterne Park School","<3","<3"
"18913","Birmingham Ormiston Academy","<3","<3"
"18915","","4","<3"
"18916","The Island VI Form","6","<3"
"18917","","6","<3"
"18918","Harris Federation Sixth Form (Beckenham Cam..","<3","<3"
"18921","Bedford Girls' School","9","4"
"18922","","4","<3"
"18929","Consett Academy, North Campus","4","<3"
"18930","Barnet and Southgate College","<3","<3"
"18931","St Paul's Way Trust School","3","<3"
"18936","Rivers Academy West London","<3","<3"
"18937","Chiltern Hills Academy","<3","<3"
"18940","Tauheedul Islam Girls' High School and Sixth F..","<3","<3"
"18943","Oasis Academy, Shirley Park","<3","<3"
"18944","St Benedict's Sixth Form","<3","<3"
"18948","East Leake Academy","3","<3"
"18949","Llanwern High School","<3","<3"
"18948","East Leake Academy","<3","<3"
"18949","Llanwern High School                                                          Min. Number of Records","<3","<3"
"18953","Harris Academy Greenwich","<3","<3"
"18957","St Michaels Catholic College","7","<3"
"18959","Hall Cross Academy","<3","<3"
"18970","The Quest Academy","<3","<3"
"18976","Earlscliffe                                                                   Redacted Acceptance Ra..","<3","<3"
"18981","Charnwood College","<3","<3"
"18989","Samuel Ryder Academy","<3","<3"
"18999","Ash Green School","<3","<3"
"19001","The Creative and Media Studio School","<3","<3"
"19004","United Sixth Form","<3","<3"
"19017","South and City College Birmingham","<3","<3"
"19020","London Academy of Excellence","24","7"
"19025","","13","<3"
"19035","The UCL Academy","5","<3"
"19036","The Cathedral School, Llandaff","10","<3"
"19040","Mulberry Stepney Green Mathematics Computi..","<3","<3"
"19042","Hellesdon High School & Sixth Form Centre","<3","<3"
"19043","Nishkam High School","<3","<3"
"19046","The Vale Academy Sixth Form","<3","<3"
"19047","AKS Lytham","<3","<3"
"19050","Newcastle Sixth Form College","13","3"
"19051","The Urswick School","<3","<3"
"19057","Riverside School","<3","<3"
"19061","Isaac Newton Academy","<3","<3"
"19085","Ysgol Bro Dinefwr","<3","<3"
"19086","","7","<3"
"19105","Retford Oaks Academy","<3","<3"
"19117","The Kings Priory School","5","<3"
"19120","Ysgol Maes y Gwendraeth","<3","<3"
"19147","Cardiff West Community High School","<3","<3"
"19202","Chobham Academy","3","<3"
"19217","Sir Isaac Newton Sixth Form Free School","4","<3"
"19218","The Ilfracombe Academy","<3","<3"
"19221","Littleover Community School","9","5"
"19223","Newcastle High School for Girls","<3","<3"
"19226","The Harris Academy Ockendon","<3","<3"
"19232","Wren Academy Sixth Form","21","<3"
"19234","Royal Greenwich Trust School","<3","<3"
"19236","Kaplan International Colleges UK Limited - Univ..","<3","<3"
"19242","UTC Reading","6","<3"
"19248","Kimberley","16","<3"
"19273","Langdon Park School","<3","<3"
"19275","Kirk Hallam Community Academy","<3","<3"
"19278","Carterton Community College","<3","<3"
"19279","St Bede's Catholic College","12","3"
"19284","Carfax College","<3","<3"
"19291","Tytherington School","5","<3"
"19305","The Studio School Liverpool","<3","<3"
"19307","Harris Westminster Sixth Form","78","22"
"19313","Greenwood Academy","<3","<3"
"19326","InterHigh School","<3","<3"
"19331","QEGS Blackburn Academy Trust","<3","<3"
"19333","Thorp Academy","<3","<3"
"19335","North Bridge House","<3","<3"
"19338","Salisbury","6","<3"
"19340","The Sweyne Park School","<3","<3"
"19386","Southmoor Academy","<3","<3"
"19399","Stationers' Crown Woods Academy","<3","<3"
"19405","Lincoln University Technical College","<3","<3"
"19406","","31","<3"
"19409","Dinnington High School","<3","<3"
"19406","King's College London Mathematics School","<3","<3"
"19409","Dinnington High School                                                    Min. Number of Records","<3","<3"
"19410","Outwood Academy Newbold","<3","<3"
"19412","Alderbrook School","5","<3"
"19416","Whitburn Church of England Academy","<3","<3"
"19418","","15","<3"
"19419","Workington Academy                                                        Redacted Acceptance Ra..","<3","<3"
"19420","The Commonweal School","6","<3"
"19424","UTC Swindon","<3","<3"
"19425","Christ's School","5","<3"
"19430","Swanlea School","<3","<3"
"19431","Oaklands School, Tower Hamlets","<3","<3"
"19434","William Ellis School","3","<3"
"19436","St Ronan's College, Lurgan","<3","<3"
"19437","Rawlins Academy","7","<3"
"19442","Williamwood High School","<3","<3"
"19443","Coleraine Grammar School","<3","<3"
"19446","Exeter Mathematics School","17","8"
"19453","Jane Austen College","3","<3"
"19465","WMG Academy","<3","<3"
"19477","St Richard Reynolds Catholic High School","3","<3"
"19520","Waldegrave School","15","3"
"19522","Liverpool College","7","4"
"19548","Trinity Church of England High School","<3","<3"
"19549","Arete Learning Trust","<3","<3"
"19554","Kew House School","6","<3"
"19556","The University of Birmingham School","5","<3"
"19557","Elliott Hudson College","9","<3"
"19566","Harington School","<3","<3"
"19572","The FitzWimarc School","<3","<3"
"19576","Debden Park High School","<3","<3"
"19579","IKB Academy","<3","<3"
"19583","Coleg Cambria","10","<3"
"19586","Higham Lane School","4","<3"
"19587","Finham Park School","4","<3"
"19591","TLZ & Usk Coleg Gwent","<3","<3"
"19593","The Compton School Sixth Form","3","<3"
"19600","St Thomas The Apostle College","6","<3"
"19604","Walton Multi-Academy Trust","4","<3"
"19608","Leek Sixth Form","7","<3"
"19612","Myddelton College","3","<3"
"19627","Harris Academy Battersea","4","<3"
"19727","UTC Oxfordshire","<3","<3"
"19729","Halcyon London International School","<3","<3"
"19738","","3","<3"
"19747","West London Free School","14","<3"
"19759","Beckfoot Thornton","3","<3"
"19761","Sir Bernard Lovell Academy, Bristol","3","<3"
"19764","Chase Terrace Academy","<3","<3"
"19775","Redmaids' High School","9","<3"
"19776","St Bonaventure's RC School","<3","<3"
"19778","Kensington Aldridge Academy","8","<3"
"19783","","6","<3"
"19785","Marches School","3","<3"
"19869","The Manchester College","<3","<3"
"19873","Europa School UK","<3","<3"
"19875","Bedford Sixth Form","<3","<3"
"19877","West Coventry Academy","3","<3"
"19880","UTC Sheffield - Olympic Legacy Park","<3","<3"
"19883","New College Doncaster","4","<3"
"19885","","5","<3"
"19886","Ruislip High School","<3","<3"
"19888","The Global Academy UTC Trust","<3","<3"
"19886","Ruislip High School","<3","<3"
"19888","The Global Academy UTC Trust                                           Min. Number of Records","<3","<3"
"19889","Greater Brighton Metropolitan College","4","<3"
"19890","Cheshire College South & West","8","<3"
"19895","Harris Academy St Johns Wood","4","<3"
"19896","Sir Thomas Wharton Academy","<3","<3"
"19905","Manshead CE Academy","4","<3"
"19907","Cambridge Academy for Science and Technolo..","<3","<3"
"19909","Six","21","6"
"19913","King's Leadership Academy","<3","<3"
"19916","Sir Thomas Fremantle School","<3","<3"
"19922","University Academy of Engineering South Bank","<3","<3"
"19933","Ark Bolingbroke Academy","3","<3"
"19934","Chichester Free School","<3","<3"
"19939","Trinity School Sevenoaks","<3","<3"
"19940","Harton Academy","6","3"
"19941","Callywith College","6","<3"
"19942","Stamford Endowed Schools","3","<3"
"19943","Wetherby Senior School","3","<3"
"19944","","23","<3"
"19946","Holyport College","11","3"
"19952","Sharnbrook Academy","4","<3"
"19953","Tuxford Academy","3","<3"
"19957","UTC Portsmouth","4","<3"
"19961","Chester International School","<3","<3"
"19962","Reach Academy Feltham","4","<3"
"19963","Lord Grey Academy","<3","<3"
"19964","St Mary's Catholic Academy, Blackpool","<3","<3"
"19965","Haverfordwest High VC School","<3","<3"
"19966","St Benet Biscop Catholic Academy","<3","<3"
"19967","Outwood Academy Easingwold","<3","<3"
"19971","Derby Moor Academy","<3","<3"
"19972","Harris Academy Tottenham","<3","<3"
"19973","SGS Berkeley Green UTC","<3","<3"
"20056","Royal Drawing School","5","<3"
"20057","East Norfolk Sixth Form College Academy","4","<3"
"20062","Avanti Schools Trust","7","<3"
"20068","Ysgol Calon Cymru","<3","<3"
"20074","The Fulham Boys School","3","<3"
"20084","","3","<3"
"20093","Leeds Sixth Form","<3","<3"
"20099","Enable","<3","<3"
"20100","The Sheffield College","3","<3"
"20102","WQE Leicester","26","<3"
"20103","The Reach Free School","<3","<3"
"20104","Oasis Academy South Bank","6","<3"
"20105","St Andrew the Apostle Greek Orthodox School","<3","<3"
"20106","Wye School","3","<3"
"20201","Ark John Keats Academy","<3","<3"
"20208","Northampton International Academy","<3","<3"
"20329","Harris Academy Riverside","<3","<3"
"20399","Marylebone Boys' School","3","<3"
"20405","Michaela Community School","17","<3"
"20612","Ecole Jeannine Manuel UK","<3","<3"
"20633","Dixons Sixth Form Academy","11","3"
"20654","Great Western Academy","3","<3"
"20659","St Mary's and St John's CE School","3","<3"
"20666","New College Bradford","<3","<3"
"20919","The Chalfonts Independent Grammar School","<3","<3"
"20922","Abbeygate Sixth Form College","5","<3"
"23210","West Cumbria Catholic VI Form Centre","<3","<3"
"23214","Longfield Academy","<3","<3"
"23518","Woodcote High School","<3","<3"
"23214","Longfield Academy","<3","<3"
"23518","Woodcote High School                                                          Min. Number of Records","<3","<3"
"23519","Newcastle School for Boys","<3","<3"
"25037","Globe Academy","6","<3"
"25126","Grey Court School, Richmond","<3","<3"
"25129","Teddington School, Teddington","6","<3"
"25533","St Gregorys R C Comprehensive","<3","<3"
"25557","The Westgate School","<3","<3"
"25820","Appleton School, Benfleet","<3","<3"
"25935","Bohunt Community School, Liphook","8","<3"
"25963","Sirius Academy, Hull","<3","<3"
"26248","Warriner School, Banbury","4","<3"
"26403","Lydiard Park Academy","5","<3"
"26623","Thornton College, Milton Keynes","<3","<3"
"27261","Ysgol Gyfun Gymraeg Llangynwyd","3","<3"
"37817","Across the Pond Norway","11","<3"
"40019","Buckinghamshire New University","<3","<3"
"40049","Riverside and Cronton College","9","3"
"40068","University of the Arts London","<3","<3"
"40069","Loughborough University","<3","<3"
"40074","","5","<3"
"40080","City College Norwich (incorporating Easton Coll..","<3","<3"
"40091","Oxford Brookes University","4","<3"
"40121","City and Guilds of London Art School","3","<3"
"40139","Barnsley College Higher Education","10","<3"
"40140","University of Oxford","11","5"
"40153","WCG, Royal Leamington Spa College","<3","<3"
"40156","Weston College","5","<3"
"40157","Shrewsbury Colleges Group","<3","<3"
"40161","Stafford College","<3","<3"
"40166","Nottingham College","<3","<3"
"40168","South Devon College","<3","<3"
"40172","Coleg Sir Gar / Carmarthenshire College","3","<3"
"40173","The Northern School of Art","3","<3"
"40174","Dudley College of Technology","<3","<3"
"40183","Solihull College","<3","<3"
"40184","Leeds Arts University","6","<3"
"40197","York College University Centre","15","4"
"40199","Newcastle College University Centre","<3","<3"
"40206","Wigan and Leigh College","<3","<3"
"40211","Hereford College of Arts","<3","<3"
"40250","University of St Andrews","<3","<3"
"40251","Tameside College, Ashton Campus","<3","<3"
"40265","Runshaw College","59","13"
"40285","Bridgwater & Taunton College","15","<3"
"40286","Brockenhurst College","12","<3"
"40290","Canterbury College","<3","<3"
"40299","Chichester College Group","3","<3"
"40318","Loughborough College","7","<3"
"40320","NPTC Group of Colleges","5","<3"
"40321","Newcastle Under Lyme College","6","<3"
"40326","City of Oxford College","<3","<3"
"40328","Pembrokeshire College","3","<3"
"40338","HSDC South Downs","20","4"
"40339","South Essex College","<3","<3"
"40341","The Trafford College Group (Stockport, Stretfor..","<3","<3"
"40343","Stamford College","<3","<3"
"40351","Uxbridge College","4","<3"
"40355","Vision West Nottinghamshire College","<3","<3"
"40358","Yeovil College","<3","<3"
"40360","College of West Anglia, Kings Lynn","<3","<3"
"40366","East Durham College","4","<3"
"40370","City of Sunderland College","<3","<3"
"40366","East Durham College","<3","<3"
"40370","City of Sunderland College                                                    Min. Number of Records","<3","<3"
"40385","Eastleigh College","<3","<3"
"40416","University of Warwick International Foundation ..                             Redacted Acceptances","<3","<3"
"40623","Colchester Institute","<3","<3"
"40662","Queen Mary University of London","<3","<3"
"40680","Sparsholt College                                                             Redacted Acceptance Ra..","<3","<3"
"40703","University for the Creative Arts (UCA)","<3","<3"
"41122","Christopher Whitehead Language College and ..","<3","<3"
"41219","LSI Independent Sixth Form College","<3","<3"
"41892","The Elizabethan Academy","<3","<3"
"42183","Across the Pond Canada","<3","<3"
"42184","Across the Pond USA","13","<3"
"45393","The British School, Kathmandu","<3","<3"
"45732","Canada Law from Abroad","<3","<3"
"46819","Newham Collegiate Sixth Form","63","15"
"46908","Chapeltown Academy","3","<3"
"50019","Orleans Park School","19","<3"
"65146","Uni Direct Limited","4","<3"
"65230","Global Study UK","<3","<3"
"65264","Elite IB Ltd","<3","<3"
"65332","Oxford Education Advisers","<3","<3"
"68335","United Kingdom Education Centre (UKEC)","<3","<3"
"68658","Elizabeth Rickards Education Consultancy","<3","<3"
"68672","Study International UK Ltd.","27","<3"
"68939","Marie-Louise Banning Education","<3","<3"
"69028","Smart Prospects Ltd","7","<3"
"75367","Scottish Wider Access Programme, East","<3","<3"
